Show,EpId,ClipId,Start,Stop,is_stutter,stutter_ratio,calculated_raters
StrongVoices,21,69,5926080,5974080,1,0.6666666666666666,3
StrongVoices,21,70,5958080,6006080,0,0.0,3
StrongVoices,21,71,5998560,6046560,0,0.0,3
StrongVoices,21,72,6036960,6084960,0,0.0,3
StrongVoices,21,73,6112160,6160160,1,1.0,3
StrongVoices,21,74,6485600,6533600,0,0.3333333333333333,3
StrongVoices,21,75,6518880,6566880,1,0.5,4
StrongVoices,21,76,6587520,6635520,1,1.0,3
StrongVoices,21,77,6759360,6807360,1,0.6666666666666666,3
StrongVoices,21,78,6812320,6860320,0,0.3333333333333333,3
StrongVoices,21,79,6852800,6900800,0,0.0,3
StrongVoices,21,80,6891360,6939360,0,0.0,3
StrongVoices,21,81,1764960,1812960,0,0.25,4
StrongVoices,21,82,7088640,7136640,0,0.0,3
StrongVoices,21,83,7132480,7180480,1,0.6666666666666666,3
StrongVoices,21,84,7378560,7426560,0,0.0,3
StrongVoices,21,85,7409120,7457120,0,0.0,3
StrongVoices,21,86,7454080,7502080,1,0.5,4
StrongVoices,21,87,7556960,7604960,0,0.3333333333333333,3
StrongVoices,21,88,7592000,7640000,1,0.6666666666666666,3
StrongVoices,21,89,7641600,7689600,1,0.6666666666666666,3
StrongVoices,21,90,7672800,7720800,1,1.0,4
StrongVoices,21,91,7760800,7808800,0,0.3333333333333333,3
StrongVoices,21,92,7797600,7845600,0,0.3333333333333333,3
StrongVoices,21,93,7856960,7904960,0,0.0,3
StrongVoices,21,94,7914240,7962240,0,0.0,3
StrongVoices,21,95,7950400,7998400,1,0.75,4
StrongVoices,21,96,8018560,8066560,1,0.6666666666666666,3
StrongVoices,21,97,8056960,8104960,1,0.6666666666666666,3
StrongVoices,21,98,8111360,8159360,0,0.3333333333333333,3
StrongVoices,21,99,1861760,1909760,1,0.6666666666666666,3
StrongVoices,21,100,8155040,8203040,0,0.3333333333333333,3
StrongVoices,21,101,8197440,8245440,0,0.25,4
StrongVoices,21,102,8233600,8281600,0,0.0,3
StrongVoices,21,103,8270560,8318560,0,0.3333333333333333,3
StrongVoices,21,104,8735040,8783040,1,0.6666666666666666,3
StrongVoices,21,105,8772800,8820800,0,0.3333333333333333,3
StrongVoices,21,106,8821280,8869280,1,1.0,5
StrongVoices,21,107,9952960,10000960,0,0.0,3
StrongVoices,21,108,9985600,10033600,1,0.75,4
StrongVoices,21,109,10040000,10088000,1,0.6666666666666666,3
StrongVoices,21,110,10077440,10125440,0,0.3333333333333333,3
StrongVoices,21,111,10191840,10239840,0,0.3333333333333333,3
StrongVoices,21,112,10224960,10272960,1,0.6666666666666666,3
StrongVoices,21,113,10406400,10454400,1,0.75,4
StrongVoices,21,114,10450720,10498720,0,0.0,3
StrongVoices,21,115,10496480,10544480,0,0.0,3
StrongVoices,21,116,10528320,10576320,1,0.6666666666666666,3
StrongVoices,21,117,10751680,10799680,0,0.3333333333333333,3
StrongVoices,21,118,10784480,10832480,1,0.75,4
StrongVoices,21,119,1901600,1949600,1,1.0,4
StrongVoices,21,120,1935680,1983680,0,0.3333333333333333,3
StrongVoices,21,121,11531520,11579520,0,0.0,3
StrongVoices,21,122,11575680,11623680,1,0.5,4
StrongVoices,21,123,11927040,11975040,0,0.0,3
StrongVoices,21,124,11966560,12014560,0,0.3333333333333333,3
StrongVoices,21,125,12037760,12085760,0,0.3333333333333333,3
StrongVoices,21,126,12107360,12155360,0,0.0,3
StrongVoices,21,127,12221280,12269280,1,0.5,4
StrongVoices,21,128,12258240,12306240,1,0.5,4
StrongVoices,21,129,12324160,12372160,0,0.3333333333333333,3
StrongVoices,21,130,12513280,12561280,1,0.6666666666666666,3
StrongVoices,21,131,12546400,12594400,0,0.3333333333333333,3
StrongVoices,21,132,12604160,12652160,1,1.0,3
StrongVoices,21,133,12639200,12687200,0,0.0,3
StrongVoices,21,134,12700960,12748960,0,0.3333333333333333,3
StrongVoices,21,135,13181920,13229920,1,0.75,4
StrongVoices,21,136,13213600,13261600,1,0.6666666666666666,3
StrongVoices,21,137,2027520,2075520,1,0.5,4
StrongVoices,21,138,2085120,2133120,1,0.6666666666666666,3
StrongVoices,21,139,13518720,13566720,0,0.0,3
StrongVoices,21,140,13564480,13612480,0,0.0,3
StrongVoices,21,141,14292000,14340000,0,0.25,4
StrongVoices,21,142,14332320,14380320,0,0.3333333333333333,3
StrongVoices,21,143,14468320,14516320,0,0.0,3
StrongVoices,21,144,14507040,14555040,0,0.25,4
StrongVoices,21,145,15183360,15231360,0,0.3333333333333333,3
StrongVoices,21,146,15221440,15269440,1,0.6666666666666666,3
StrongVoices,21,147,15824320,15872320,1,0.75,4
StrongVoices,21,148,15857440,15905440,0,0.3333333333333333,3
StrongVoices,21,149,15999040,16047040,0,0.0,3
StrongVoices,21,150,16031200,16079200,1,1.0,3
StrongVoices,21,151,16191680,16239680,0,0.0,3
StrongVoices,21,152,16228320,16276320,1,0.75,4
StrongVoices,21,153,16381440,16429440,0,0.0,3
StrongVoices,21,154,16424480,16472480,1,1.0,4
StrongVoices,21,155,16695360,16743360,0,0.3333333333333333,3
StrongVoices,21,156,16727360,16775360,0,0.3333333333333333,3
StrongVoices,21,157,16864640,16912640,0,0.0,3
StrongVoices,21,158,16899520,16947520,0,0.3333333333333333,3
StrongVoices,21,159,2125920,2173920,0,0.0,3
StrongVoices,21,160,17476800,17524800,1,0.6666666666666666,3
StrongVoices,21,161,17508480,17556480,0,0.3333333333333333,3
StrongVoices,21,162,17555360,17603360,1,1.0,4
StrongVoices,21,163,17728320,17776320,1,0.75,4
StrongVoices,21,164,17759680,17807680,0,0.3333333333333333,3
StrongVoices,21,165,17822240,17870240,0,0.3333333333333333,3
StrongVoices,21,166,18179040,18227040,1,0.5,4
StrongVoices,21,167,18220640,18268640,1,0.75,4
StrongVoices,21,168,19600160,19648160,0,0.0,3
StrongVoices,21,169,19635680,19683680,0,0.3333333333333333,3
StrongVoices,21,170,19786240,19834240,1,0.6666666666666666,3
StrongVoices,21,171,19821280,19869280,0,0.0,3
StrongVoices,21,172,20238240,20286240,1,1.0,5
StrongVoices,21,173,20274720,20322720,0,0.3333333333333333,3
StrongVoices,21,174,21863520,21911520,0,0.3333333333333333,3
StrongVoices,21,175,21894080,21942080,1,1.0,3
StrongVoices,21,176,22226560,22274560,0,0.3333333333333333,3
StrongVoices,21,177,22259840,22307840,1,1.0,3
StrongVoices,21,178,2388800,2436800,0,0.3333333333333333,3
StrongVoices,21,179,2424160,2472160,1,0.5,4
StrongVoices,21,180,22388960,22436960,0,0.3333333333333333,3
StrongVoices,21,181,22419840,22467840,0,0.0,3
StrongVoices,21,182,22492960,22540960,0,0.3333333333333333,3
StrongVoices,21,183,22530560,22578560,1,0.6666666666666666,3
StrongVoices,21,184,22571840,22619840,1,0.6666666666666666,3
StrongVoices,21,185,22628320,22676320,0,0.0,3
StrongVoices,21,186,22921920,22969920,1,0.75,4
StrongVoices,21,187,22952480,23000480,0,0.3333333333333333,3
StrongVoices,21,188,23017760,23065760,0,0.0,3
StrongVoices,21,189,23059200,23107200,0,0.0,3
StrongVoices,21,190,23121120,23169120,0,0.3333333333333333,3
StrongVoices,21,191,23423200,23471200,0,0.3333333333333333,3
StrongVoices,21,192,23454240,23502240,0,0.3333333333333333,3
StrongVoices,21,193,23506080,23554080,1,0.6666666666666666,3
StrongVoices,21,194,23650720,23698720,1,0.6666666666666666,3
StrongVoices,21,195,23692160,23740160,1,0.6666666666666666,3
StrongVoices,21,196,2510720,2558720,1,1.0,4
StrongVoices,21,197,2541600,2589600,1,0.75,4
StrongVoices,24,0,2556800,2604800,1,1.0,3
StrongVoices,24,1,17498080,17546080,0,0.0,3
StrongVoices,24,2,18080800,18128800,0,0.0,3
StrongVoices,24,3,4754400,4802400,0,0.3333333333333333,3
StrongVoices,24,4,18771200,18819200,0,0.0,3
StrongVoices,24,5,21766880,21814880,0,0.3333333333333333,3
StrongVoices,24,6,21908320,21956320,1,0.5,4
StrongVoices,24,7,22058720,22106720,0,0.3333333333333333,3
StrongVoices,24,8,22251840,22299840,1,0.6666666666666666,3
StrongVoices,24,9,5680320,5728320,0,0.3333333333333333,3
StrongVoices,24,10,23374560,23422560,0,0.0,3
StrongVoices,24,11,23723360,23771360,1,1.0,3
StrongVoices,24,12,25103040,25151040,0,0.0,3
StrongVoices,24,13,28806240,28854240,1,0.6666666666666666,3
StrongVoices,24,14,28866400,28914400,0,0.3333333333333333,3
StrongVoices,24,15,28978240,29026240,0,0.0,3
StrongVoices,24,16,3235040,3283040,0,0.0,3
StrongVoices,24,17,32309280,32357280,0,0.3333333333333333,3
StrongVoices,24,18,33240320,33288320,1,0.6666666666666666,3
StrongVoices,24,19,33883360,33931360,0,0.3333333333333333,3
StrongVoices,24,20,9895520,9943520,1,0.5,4
StrongVoices,24,21,34744960,34792960,1,0.75,4
StrongVoices,24,22,35018560,35066560,0,0.3333333333333333,3
StrongVoices,24,23,35821120,35869120,0,0.3333333333333333,3
StrongVoices,24,24,37574560,37622560,1,0.6666666666666666,3
StrongVoices,24,25,10710880,10758880,0,0.3333333333333333,3
StrongVoices,24,26,10848960,10896960,0,0.3333333333333333,3
StrongVoices,24,27,12974560,13022560,0,0.0,3
StrongVoices,24,28,13077280,13125280,0,0.0,3
StrongVoices,24,29,13176480,13224480,0,0.3333333333333333,3
StrongVoices,24,30,13615520,13663520,0,0.0,3
StrongVoices,24,31,14397920,14445920,1,1.0,3
StrongVoices,24,32,15115200,15163200,1,0.6666666666666666,3
StrongVoices,24,33,15411200,15459200,0,0.0,3
StrongVoices,24,34,15499040,15547040,1,0.6666666666666666,3
StrongVoices,24,35,15739520,15787520,0,0.0,3
StrongVoices,24,36,15796960,15844960,0,0.0,3
StrongVoices,24,37,16690400,16738400,0,0.0,3
StrongVoices,24,38,16934880,16982880,1,0.6666666666666666,3
StrongVoices,24,39,16981440,17029440,0,0.0,3
StrongVoices,25,5,2661280,2709280,1,1.0,3
StrongVoices,25,7,1113760,1161760,1,0.75,4
StrongVoices,25,16,1356640,1404640,0,0.3333333333333333,3
StrongVoices,25,37,1885120,1933120,1,1.0,4
StrongVoices,26,0,2297440,2345440,0,0.3333333333333333,3
StrongVoices,26,1,3021600,3069600,0,0.3333333333333333,3
StrongVoices,26,2,3054560,3102560,0,0.0,3
StrongVoices,26,3,3360000,3408000,1,0.6666666666666666,3
StrongVoices,26,4,3505600,3553600,0,0.3333333333333333,3
StrongVoices,26,5,4139520,4187520,1,0.75,4
StrongVoices,26,6,4217600,4265600,1,0.75,4
StrongVoices,26,7,5355680,5403680,1,1.0,4
StrongVoices,26,8,8931520,8979520,0,0.3333333333333333,3
StrongVoices,26,9,9793280,9841280,0,0.0,3
StrongVoices,26,10,12135840,12183840,0,0.0,3
StrongVoices,26,11,12855200,12903200,1,0.6666666666666666,3
StrongVoices,26,12,13138080,13186080,0,0.3333333333333333,3
StrongVoices,26,13,14035040,14083040,0,0.3333333333333333,3
StrongVoices,26,14,14670240,14718240,0,0.3333333333333333,3
StrongVoices,26,15,15586080,15634080,1,1.0,4
StrongVoices,26,16,15632960,15680960,1,0.6666666666666666,3
StrongVoices,26,17,18041120,18089120,1,1.0,3
StrongVoices,26,18,18131040,18179040,1,0.75,4
StrongVoices,26,19,18159840,18207840,1,0.6666666666666666,3
StrongVoices,26,20,18323200,18371200,1,0.5,4
StrongVoices,26,21,18821280,18869280,0,0.25,4
StrongVoices,26,22,18857760,18905760,1,0.6666666666666666,3
StrongVoices,26,23,19934560,19982560,1,1.0,3
StrongVoices,26,24,21588480,21636480,1,0.5,4
StrongVoices,26,25,21615840,21663840,1,1.0,4
StrongVoices,26,26,22168320,22216320,0,0.0,3
StrongVoices,26,27,1636160,1684160,0,0.3333333333333333,3
StrongVoices,26,28,22452320,22500320,1,0.6666666666666666,3
StrongVoices,26,29,22695840,22743840,0,0.3333333333333333,3
StrongVoices,26,30,22797120,22845120,1,0.6666666666666666,3
StrongVoices,26,31,22827840,22875840,0,0.3333333333333333,3
StrongVoices,26,32,23612320,23660320,0,0.0,3
StrongVoices,26,33,23761600,23809600,1,0.6666666666666666,3
StrongVoices,26,34,24013600,24061600,0,0.0,3
StrongVoices,26,35,24259040,24307040,1,0.6666666666666666,3
StrongVoices,26,36,24288320,24336320,1,1.0,4
StrongVoices,26,37,24528000,24576000,0,0.3333333333333333,3
StrongVoices,26,38,24715840,24763840,0,0.3333333333333333,3
StrongVoices,26,39,1791680,1839680,0,0.25,4
StrongVoices,28,0,25033920,25081920,0,0.25,4
StrongVoices,28,1,28227040,28275040,0,0.0,3
StrongVoices,28,2,28269440,28317440,1,0.6666666666666666,3
StrongVoices,28,3,4057440,4105440,0,0.0,3
StrongVoices,28,4,28338240,28386240,0,0.0,3
StrongVoices,28,5,28587680,28635680,0,0.0,3
StrongVoices,28,6,28746240,28794240,1,0.6666666666666666,3
StrongVoices,28,7,28832640,28880640,0,0.0,3
StrongVoices,28,8,30912960,30960960,0,0.0,3
StrongVoices,28,9,32192960,32240960,0,0.3333333333333333,3
StrongVoices,28,10,32980320,33028320,0,0.0,3
StrongVoices,28,11,33495040,33543040,1,0.6666666666666666,3
StrongVoices,28,12,5861120,5909120,0,0.0,3
StrongVoices,28,13,33737440,33785440,0,0.0,3
StrongVoices,28,14,6415200,6463200,0,0.3333333333333333,3
StrongVoices,28,15,6889440,6937440,0,0.0,3
StrongVoices,28,16,6923680,6971680,1,1.0,3
StrongVoices,28,17,1709120,1757120,1,0.6666666666666666,3
StrongVoices,28,18,7085600,7133600,0,0.4,5
StrongVoices,28,19,7129280,7177280,0,0.0,3
StrongVoices,28,20,7546240,7594240,1,0.75,4
StrongVoices,28,21,7931520,7979520,0,0.3333333333333333,3
StrongVoices,28,22,8299040,8347040,0,0.0,3
StrongVoices,28,23,1866240,1914240,0,0.0,3
StrongVoices,28,24,2096800,2144800,0,0.3333333333333333,3
StrongVoices,28,25,2129440,2177440,0,0.0,3
StrongVoices,28,26,12720160,12768160,0,0.3333333333333333,3
StrongVoices,28,27,13047840,13095840,0,0.3333333333333333,3
StrongVoices,28,28,13708960,13756960,0,0.0,3
StrongVoices,28,29,15182400,15230400,0,0.3333333333333333,3
StrongVoices,28,30,15922560,15970560,0,0.3333333333333333,3
StrongVoices,28,31,16773920,16821920,1,0.5,4
StrongVoices,28,32,19309440,19357440,0,0.0,3
StrongVoices,28,33,2929120,2977120,0,0.0,3
StrongVoices,28,34,19578880,19626880,0,0.3333333333333333,3
StrongVoices,28,35,21188000,21236000,0,0.0,3
StrongVoices,28,36,21332960,21380960,1,0.75,4
StrongVoices,28,37,21426880,21474880,0,0.0,3
StrongVoices,28,38,21983520,22031520,0,0.0,3
StrongVoices,28,39,23617440,23665440,0,0.3333333333333333,3
StrongVoices,29,0,35224480,35272480,0,0.0,3
StrongVoices,29,1,35260640,35308640,1,0.5,4
StrongVoices,29,2,4197280,4245280,0,0.3333333333333333,3
StrongVoices,29,3,40132960,40180960,0,0.0,3
StrongVoices,29,4,4472160,4520160,1,0.6,5
StrongVoices,29,5,5761120,5809120,0,0.0,3
StrongVoices,29,6,6421120,6469120,0,0.0,3
StrongVoices,29,7,6596800,6644800,0,0.3333333333333333,3
StrongVoices,29,8,7969760,8017760,0,0.3333333333333333,3
StrongVoices,29,9,8394400,8442400,0,0.0,3
StrongVoices,29,10,8746880,8794880,0,0.25,4
StrongVoices,29,11,8786080,8834080,0,0.3333333333333333,3
StrongVoices,29,12,8990720,9038720,0,0.0,3
StrongVoices,29,13,10471200,10519200,0,0.0,3
StrongVoices,29,14,10515840,10563840,1,0.6666666666666666,3
StrongVoices,29,15,2190080,2238080,0,0.0,3
StrongVoices,29,16,11040320,11088320,0,0.0,3
StrongVoices,29,17,11329120,11377120,0,0.0,3
StrongVoices,29,18,3002240,3050240,1,1.0,3
StrongVoices,29,19,13732800,13780800,0,0.0,3
StrongVoices,29,20,14680960,14728960,0,0.0,3
StrongVoices,29,21,15051360,15099360,0,0.3333333333333333,3
StrongVoices,29,22,15968000,16016000,0,0.3333333333333333,3
StrongVoices,29,23,16005440,16053440,1,0.6666666666666666,3
StrongVoices,29,24,16653600,16701600,0,0.0,3
StrongVoices,29,25,17101280,17149280,0,0.0,3
StrongVoices,29,26,17133600,17181600,0,0.3333333333333333,3
StrongVoices,29,27,17656000,17704000,0,0.0,3
StrongVoices,29,28,17754560,17802560,0,0.3333333333333333,3
StrongVoices,29,29,19905920,19953920,1,0.75,4
StrongVoices,29,30,3239520,3287520,0,0.0,3
StrongVoices,29,31,23426400,23474400,0,0.0,3
StrongVoices,29,32,23458720,23506720,0,0.3333333333333333,3
StrongVoices,29,33,23852960,23900960,0,0.0,3
StrongVoices,29,34,25980320,26028320,1,0.6666666666666666,3
StrongVoices,29,35,28435040,28483040,1,0.75,4
StrongVoices,29,36,29743360,29791360,0,0.3333333333333333,3
StrongVoices,29,37,30653120,30701120,0,0.25,4
StrongVoices,29,38,30827360,30875360,1,1.0,4
StrongVoices,29,39,4058880,4106880,0,0.3333333333333333,3
StrongVoices,32,0,1011680,1059680,1,0.5,4
StrongVoices,32,1,42826560,42874560,0,0.3333333333333333,3
StrongVoices,32,2,42857440,42905440,0,0.0,3
StrongVoices,32,3,42972160,43020160,1,0.6666666666666666,3
StrongVoices,32,4,43002720,43050720,1,1.0,4
StrongVoices,32,5,44161120,44209120,0,0.3333333333333333,3
StrongVoices,32,6,44192480,44240480,0,0.0,3
StrongVoices,32,7,44296480,44344480,0,0.3333333333333333,3
StrongVoices,32,8,44327360,44375360,1,1.0,4
StrongVoices,32,9,44449600,44497600,0,0.0,3
StrongVoices,32,10,44483680,44531680,0,0.0,3
StrongVoices,32,11,44671520,44719520,1,0.5,4
StrongVoices,32,12,44702880,44750880,1,1.0,4
StrongVoices,32,13,44745120,44793120,0,0.0,3
StrongVoices,32,14,44776640,44824640,0,0.0,3
StrongVoices,32,15,45774400,45822400,1,0.75,4
StrongVoices,32,16,45806080,45854080,0,0.3333333333333333,3
StrongVoices,32,17,46588320,46636320,0,0.3333333333333333,3
StrongVoices,32,18,46621440,46669440,0,0.25,4
StrongVoices,32,19,46681440,46729440,0,0.3333333333333333,3
StrongVoices,32,20,5177280,5225280,0,0.3333333333333333,3
StrongVoices,32,21,5212000,5260000,0,0.0,3
StrongVoices,32,22,46967200,47015200,0,0.0,3
StrongVoices,32,23,47020800,47068800,0,0.0,3
StrongVoices,32,24,47194720,47242720,0,0.0,3
StrongVoices,32,25,5269600,5317600,1,0.6666666666666666,3
StrongVoices,32,26,5301280,5349280,0,0.3333333333333333,3
StrongVoices,32,27,5422880,5470880,0,0.3333333333333333,3
StrongVoices,32,28,5456160,5504160,1,1.0,5
StrongVoices,32,29,5500160,5548160,1,0.75,4
StrongVoices,32,30,5621600,5669600,0,0.0,3
StrongVoices,32,31,5654880,5702880,0,0.3333333333333333,3
StrongVoices,32,32,5743840,5791840,0,0.0,3
StrongVoices,32,33,5799680,5847680,0,0.3333333333333333,3
StrongVoices,32,34,5896960,5944960,0,0.0,3
StrongVoices,32,35,5929760,5977760,1,0.5,4
StrongVoices,32,36,6197280,6245280,0,0.0,3
StrongVoices,32,37,6228320,6276320,0,0.3333333333333333,3
StrongVoices,32,38,9524960,9572960,1,1.0,3
StrongVoices,32,39,9560160,9608160,0,0.0,3
StrongVoices,32,40,9605760,9653760,0,0.3333333333333333,3
StrongVoices,32,41,9638560,9686560,1,0.8,5
StrongVoices,32,42,2015200,2063200,1,0.75,4
StrongVoices,32,43,2057920,2105920,0,0.3333333333333333,3
StrongVoices,32,44,9685760,9733760,0,0.0,3
StrongVoices,32,45,9715520,9763520,1,0.75,4
StrongVoices,32,46,9758400,9806400,1,0.6666666666666666,3
StrongVoices,32,47,9905920,9953920,0,0.0,3
StrongVoices,32,48,9935840,9983840,1,0.5,4
StrongVoices,32,49,10156800,10204800,1,0.6666666666666666,3
StrongVoices,32,50,10192640,10240640,1,1.0,4
StrongVoices,32,51,10280160,10328160,1,1.0,4
StrongVoices,32,52,10320480,10368480,1,1.0,3
StrongVoices,32,53,10391360,10439360,1,0.8,5
StrongVoices,32,54,10435680,10483680,0,0.0,3
StrongVoices,32,55,11516000,11564000,1,1.0,4
StrongVoices,32,56,11556640,11604640,1,0.6666666666666666,3
StrongVoices,32,57,11716320,11764320,1,0.6666666666666666,3
StrongVoices,32,58,11748480,11796480,1,0.75,4
StrongVoices,32,59,13255840,13303840,1,0.6666666666666666,3
StrongVoices,32,60,13293280,13341280,0,0.3333333333333333,3
StrongVoices,32,61,13310240,13358240,0,0.0,3
StrongVoices,32,62,2107520,2155520,0,0.0,3
StrongVoices,32,63,2146240,2194240,0,0.3333333333333333,3
StrongVoices,32,64,13367200,13415200,0,0.3333333333333333,3
StrongVoices,32,65,13399840,13447840,1,0.6666666666666666,3
StrongVoices,32,66,13656320,13704320,0,0.3333333333333333,3
StrongVoices,32,67,13691200,13739200,1,0.5,4
StrongVoices,32,68,13793120,13841120,1,0.6666666666666666,3
StrongVoices,32,69,13825760,13873760,1,1.0,4
StrongVoices,32,70,13887680,13935680,0,0.3333333333333333,3
StrongVoices,32,71,13919520,13967520,1,1.0,3
StrongVoices,32,72,14005760,14053760,1,1.0,3
StrongVoices,32,73,14035520,14083520,1,1.0,4
StrongVoices,32,74,14064960,14112960,1,0.75,4
StrongVoices,32,75,14106080,14154080,0,0.3333333333333333,3
StrongVoices,32,76,14148160,14196160,0,0.3333333333333333,3
StrongVoices,32,77,14687360,14735360,0,0.3333333333333333,3
StrongVoices,32,78,14721280,14769280,0,0.0,3
StrongVoices,32,79,15777120,15825120,1,1.0,3
StrongVoices,32,80,15808320,15856320,1,1.0,3
StrongVoices,32,81,15954720,16002720,1,0.6666666666666666,3
StrongVoices,32,82,15989440,16037440,0,0.0,3
StrongVoices,32,84,2384800,2432800,1,1.0,3
StrongVoices,32,85,16419840,16467840,1,0.75,4
StrongVoices,32,86,16451520,16499520,0,0.0,3
StrongVoices,32,87,16983040,17031040,1,0.6666666666666666,3
StrongVoices,32,88,17020960,17068960,1,1.0,4
StrongVoices,32,89,18454400,18502400,1,1.0,4
StrongVoices,32,90,18484800,18532800,0,0.3333333333333333,3
StrongVoices,32,91,18703200,18751200,0,0.3333333333333333,3
StrongVoices,32,92,18740960,18788960,0,0.3333333333333333,3
StrongVoices,32,93,19987680,20035680,0,0.0,3
StrongVoices,32,94,20022880,20070880,0,0.0,3
StrongVoices,32,95,20335040,20383040,1,1.0,3
StrongVoices,32,96,20374560,20422560,1,1.0,3
StrongVoices,32,97,21361600,21409600,0,0.3333333333333333,3
StrongVoices,32,98,21392160,21440160,1,0.75,4
StrongVoices,32,99,21468320,21516320,0,0.0,3
StrongVoices,32,100,21500480,21548480,0,0.3333333333333333,3
StrongVoices,32,101,21763040,21811040,0,0.3333333333333333,3
StrongVoices,32,102,21793920,21841920,0,0.0,3
StrongVoices,32,103,21864480,21912480,0,0.3333333333333333,3
StrongVoices,32,104,21894560,21942560,0,0.3333333333333333,3
StrongVoices,32,105,3797440,3845440,0,0.3333333333333333,3
StrongVoices,32,106,3839200,3887200,1,0.6666666666666666,3
StrongVoices,32,107,22168960,22216960,1,0.6666666666666666,3
StrongVoices,32,108,22204480,22252480,1,0.6666666666666666,3
StrongVoices,32,109,22266720,22314720,0,0.3333333333333333,3
StrongVoices,32,110,24950880,24998880,1,0.75,4
StrongVoices,32,111,24986720,25034720,0,0.3333333333333333,3
StrongVoices,32,112,25109760,25157760,0,0.0,3
StrongVoices,32,113,25140480,25188480,0,0.3333333333333333,3
StrongVoices,32,114,25183520,25231520,1,1.0,3
StrongVoices,32,115,25214240,25262240,1,0.6666666666666666,3
StrongVoices,32,116,26011840,26059840,0,0.0,3
StrongVoices,32,117,26053600,26101600,0,0.0,3
StrongVoices,32,118,26141600,26189600,0,0.3333333333333333,3
StrongVoices,32,119,26173440,26221440,1,0.6666666666666666,3
StrongVoices,32,120,26626080,26674080,1,0.6666666666666666,3
StrongVoices,32,121,26665600,26713600,0,0.0,3
StrongVoices,32,122,26726400,26774400,0,0.0,3
StrongVoices,32,123,26759520,26807520,0,0.3333333333333333,3
StrongVoices,32,124,27922400,27970400,0,0.3333333333333333,3
StrongVoices,32,125,27956960,28004960,0,0.0,3
StrongVoices,32,126,3855360,3903360,0,0.3333333333333333,3
StrongVoices,32,127,28160320,28208320,1,0.5,4
StrongVoices,32,128,28193920,28241920,1,1.0,3
StrongVoices,32,129,28410240,28458240,0,0.3333333333333333,3
StrongVoices,32,130,28440160,28488160,1,0.6666666666666666,3
StrongVoices,32,131,28508000,28556000,1,1.0,3
StrongVoices,32,132,29424480,29472480,1,1.0,3
StrongVoices,32,133,29454240,29502240,1,0.6666666666666666,3
StrongVoices,32,134,30264960,30312960,0,0.0,3
StrongVoices,32,135,30295840,30343840,0,0.0,3
StrongVoices,32,136,32151680,32199680,1,0.6666666666666666,3
StrongVoices,32,137,32191520,32239520,0,0.0,3
StrongVoices,32,138,32347840,32395840,1,1.0,4
StrongVoices,32,139,32378080,32426080,1,1.0,3
StrongVoices,32,140,32454880,32502880,0,0.3333333333333333,3
StrongVoices,32,141,32485440,32533440,1,1.0,3
StrongVoices,32,142,33538880,33586880,0,0.3333333333333333,3
StrongVoices,32,143,33583520,33631520,0,0.25,4
StrongVoices,32,144,34083040,34131040,0,0.3333333333333333,3
StrongVoices,32,145,34115520,34163520,1,0.6666666666666666,3
StrongVoices,32,146,3891680,3939680,1,0.6666666666666666,3
StrongVoices,32,147,3925600,3973600,1,1.0,4
StrongVoices,32,148,34730720,34778720,1,0.75,4
StrongVoices,32,149,34767680,34815680,1,1.0,5
StrongVoices,32,150,35050880,35098880,1,1.0,6
StrongVoices,32,151,35087200,35135200,1,0.75,4
StrongVoices,32,152,35137920,35185920,1,0.5,4
StrongVoices,32,153,35210400,35258400,0,0.0,3
StrongVoices,32,154,35255360,35303360,1,1.0,3
StrongVoices,32,155,35313760,35361760,0,0.0,3
StrongVoices,32,156,35397440,35445440,1,1.0,5
StrongVoices,32,157,35431360,35479360,1,1.0,5
StrongVoices,32,158,35489440,35537440,1,0.75,4
StrongVoices,32,159,35697600,35745600,1,0.75,4
StrongVoices,32,160,35754240,35802240,0,0.3333333333333333,3
StrongVoices,32,161,35796480,35844480,1,1.0,5
StrongVoices,32,162,3979040,4027040,1,0.8333333333333334,6
StrongVoices,32,163,35921760,35969760,1,0.6666666666666666,3
StrongVoices,32,164,35952480,36000480,0,0.3333333333333333,3
StrongVoices,32,165,35987520,36035520,1,0.6666666666666666,3
StrongVoices,32,166,36050400,36098400,1,1.0,3
StrongVoices,32,167,36080320,36128320,1,1.0,4
StrongVoices,32,168,36296640,36344640,1,0.5,4
StrongVoices,32,169,36326880,36374880,1,1.0,5
StrongVoices,32,170,37885120,37933120,1,0.6666666666666666,3
StrongVoices,32,171,37918880,37966880,0,0.0,3
StrongVoices,32,172,38002720,38050720,0,0.3333333333333333,3
StrongVoices,32,173,38032640,38080640,0,0.3333333333333333,3
StrongVoices,32,174,38147520,38195520,1,0.75,4
StrongVoices,32,175,38188800,38236800,0,0.3333333333333333,3
StrongVoices,32,176,38244960,38292960,0,0.3333333333333333,3
StrongVoices,32,177,38290560,38338560,0,0.3333333333333333,3
StrongVoices,32,178,38555360,38603360,0,0.3333333333333333,3
StrongVoices,32,179,38591200,38639200,1,1.0,4
StrongVoices,32,180,4087520,4135520,0,0.0,3
StrongVoices,32,181,4124480,4172480,0,0.3333333333333333,3
StrongVoices,32,182,39481600,39529600,0,0.3333333333333333,3
StrongVoices,32,183,39516640,39564640,0,0.3333333333333333,3
StrongVoices,32,184,40132160,40180160,0,0.0,3
StrongVoices,32,185,40162880,40210880,0,0.3333333333333333,3
